time,open,high,low,close
1754283720,1.15718,1.15824,1.15718,1.15756
1754285520,1.15756,1.15757,1.1567,1.15676
1754287320,1.15676,1.15833,1.15635,1.15673
1754289120,1.15673,1.15776,1.15667,1.15735
1754290920,1.15735,1.15785,1.15557,1.15587
1754292720,1.15587,1.15666,1.15511,1.15615
1754294520,1.15615,1.15653,1.15562,1.156
1754296320,1.156,1.15603,1.15499,1.15597
1754298120,1.15597,1.15736,1.15554,1.15716
1754299920,1.15716,1.15772,1.15625,1.15628
1754301720,1.15628,1.15645,1.15554,1.15607
1754303520,1.15607,1.15771,1.15565,1.15751
1754305320,1.15751,1.15862,1.15733,1.15764
1754307120,1.15764,1.15764,1.15626,1.15637
1754308920,1.15637,1.1585,1.15607,1.15834
1754310720,1.15834,1.15884,1.15724,1.15796
1754312520,1.15796,1.15885,1.1579,1.1587
1754314320,1.1587,1.15877,1.15732,1.15795
1754316120,1.15795,1.15873,1.15666,1.15836
1754317920,1.15836,1.15856,1.15571,1.15659
1754319720,1.15659,1.15751,1.15613,1.1563
1754321520,1.1563,1.15766,1.15623,1.15685
1754323320,1.15685,1.15685,1.15573,1.15618
1754325120,1.15618,1.15752,1.15615,1.15717
1754326920,1.15717,1.15738,1.15656,1.15703
1754328720,1.15703,1.1575,1.15645,1.15749
1754330520,1.15749,1.15775,1.15705,1.15711
1754332320,1.15711,1.15722,1.15642,1.1568
1754334120,1.1568,1.15727,1.15643,1.15717
1754335920,1.15717,1.15722,1.15628,1.15661
1754337720,1.15661,1.1576,1.15654,1.15752
1754339520,1.15752,1.15753,1.15714,1.15716
1754341200,1.15653,1.15701,1.1563,1.15693
1754343000,1.15693,1.15704,1.15673,1.15674
1754344800,1.15674,1.15795,1.15658,1.15795
1754346600,1.15795,1.15814,1.15767,1.15793
1754348400,1.15793,1.15854,1.15778,1.15847
1754350200,1.15847,1.15854,1.15817,1.1584
1754352000,1.1584,1.15878,1.15789,1.15793
1754353800,1.15793,1.15798,1.15711,1.15722
1754355600,1.15722,1.15742,1.15599,1.15673
1754357400,1.15673,1.15737,1.15636,1.15641
1754359200,1.15641,1.15643,1.15574,1.15598
1754361000,1.15598,1.15613,1.1556,1.15603
1754362800,1.15603,1.15614,1.15544,1.15577
1754364600,1.15577,1.15613,1.1555,1.15555
1754366400,1.15555,1.15575,1.15544,1.1556
1754368200,1.1556,1.15603,1.15558,1.15585
1754370000,1.15585,1.15585,1.15518,1.15541
1754371800,1.15541,1.15546,1.15444,1.15483
1754373600,1.15483,1.15612,1.15429,1.15557
1754375400,1.15557,1.15559,1.15459,1.1551
1754377200,1.1551,1.15624,1.15484,1.15595
1754379000,1.15595,1.15605,1.15334,1.15463
1754380800,1.15463,1.15492,1.15372,1.15429
1754382600,1.15429,1.15445,1.15316,1.15369
1754384400,1.15369,1.15448,1.15301,1.15433
1754386200,1.15433,1.15465,1.15386,1.15424
1754388000,1.15424,1.15447,1.15344,1.15356
1754389800,1.15356,1.15457,1.15344,1.15443
1754391600,1.15443,1.15478,1.15374,1.15438
1754393400,1.15438,1.15439,1.15281,1.15396
1754395200,1.15396,1.15482,1.15307,1.15368
1754397000,1.15369,1.15419,1.15304,1.15373
1754398800,1.15373,1.15519,1.15364,1.15507
1754400600,1.15507,1.15543,1.15326,1.15349
1754402400,1.15349,1.15583,1.1534,1.15437
1754404200,1.15437,1.15661,1.15394,1.15651
1754406000,1.15651,1.15846,1.15629,1.15792
1754407800,1.15792,1.15826,1.15746,1.15796
1754409600,1.15796,1.15848,1.15774,1.15822
1754411400,1.15822,1.15861,1.15797,1.15827
1754413200,1.15827,1.1583,1.15781,1.15802
1754415000,1.15802,1.15831,1.15758,1.15783
1754416800,1.15783,1.15796,1.15739,1.15753
1754418600,1.15753,1.15778,1.15708,1.15736
1754420400,1.15736,1.15738,1.15667,1.15692
1754422200,1.15692,1.15749,1.15686,1.15726
1754424000,1.15726,1.15752,1.15719,1.15732
1754425800,1.15732,1.15774,1.15713,1.15728
1754427600,1.15705,1.15746,1.15679,1.15744
1754429400,1.15744,1.15748,1.15726,1.15732
1754431200,1.15732,1.15768,1.15729,1.15731
1754433000,1.15731,1.15776,1.15709,1.1576
1754434800,1.1576,1.1577,1.15729,1.15765
1754436600,1.15765,1.15813,1.15746,1.15784
1754438400,1.15784,1.15852,1.15755,1.1576
1754440200,1.1576,1.15774,1.1573,1.1574
1754442000,1.1574,1.1574,1.1565,1.1566
1754443800,1.1566,1.15711,1.15659,1.15673
1754445600,1.15673,1.15719,1.15646,1.15693
1754447400,1.15693,1.15708,1.15663,1.15692
1754449200,1.15692,1.15788,1.15692,1.15788
1754451000,1.15788,1.15819,1.15757,1.15801
1754452800,1.15801,1.15835,1.15781,1.15818
1754454600,1.15818,1.15862,1.15818,1.15829
1754456400,1.15829,1.15838,1.15768,1.1578
1754458200,1.1578,1.15807,1.15745,1.15789
1754460000,1.15789,1.15859,1.15766,1.15849
1754461800,1.15849,1.15881,1.15779,1.15787
1754463600,1.15787,1.15798,1.15716,1.15743
1754465400,1.15743,1.1582,1.15727,1.15809
1754467200,1.15809,1.15835,1.1572,1.15739
1754469000,1.15739,1.15806,1.15707,1.15753
1754470800,1.15753,1.15836,1.15745,1.1582
1754472600,1.1582,1.1588,1.15809,1.15849
1754474400,1.15849,1.16107,1.15843,1.15969
1754476200,1.15969,1.16097,1.1593,1.1607
1754478000,1.1607,1.16128,1.1598,1.1612
1754479800,1.1612,1.1615,1.16025,1.16043
1754481600,1.16043,1.16078,1.16007,1.16048
1754483400,1.16048,1.16285,1.1604,1.16235
1754485200,1.16235,1.16344,1.16233,1.16248
1754487000,1.16248,1.16358,1.16175,1.16356
1754488800,1.16356,1.1636,1.16224,1.16342
1754490600,1.16342,1.16375,1.1624,1.16274
1754492400,1.16274,1.16449,1.1625,1.16388
1754494200,1.16388,1.16469,1.16229,1.16463
1754496000,1.16463,1.16484,1.1637,1.16413
1754497800,1.16413,1.1642,1.16309,1.16347
1754499600,1.16347,1.16489,1.1633,1.16479
1754501400,1.16479,1.1655,1.16477,1.16492
1754503200,1.16492,1.16609,1.16483,1.16607
1754505000,1.16607,1.16685,1.16582,1.16625
1754506800,1.16625,1.16639,1.16603,1.1661
1754508600,1.1661,1.16619,1.16526,1.16565
1754510400,1.16565,1.16592,1.16524,1.16553
1754512200,1.16553,1.16602,1.165,1.16592
1754514000,1.16529,1.16558,1.16525,1.16529
1754515800,1.16529,1.16582,1.1652,1.16572
1754517600,1.16572,1.16659,1.1656,1.16617
1754519400,1.16617,1.16639,1.16606,1.16635
1754521200,1.16634,1.16634,1.16594,1.16609
1754523000,1.16609,1.1664,1.16601,1.1663
1754524800,1.1663,1.16639,1.16537,1.16556
1754526600,1.16556,1.16557,1.16511,1.16527
1754528400,1.16527,1.1658,1.16498,1.16506
1754530200,1.16506,1.16627,1.16503,1.16579
1754532000,1.16579,1.16651,1.16564,1.16573
1754533800,1.16573,1.16597,1.16565,1.16574
1754535600,1.16574,1.16586,1.16535,1.1657
1754537400,1.1657,1.16654,1.16565,1.16646
1754539200,1.16646,1.16746,1.1663,1.16721
1754541000,1.16721,1.16764,1.16706,1.16712
1754542800,1.16712,1.16748,1.16687,1.1671
1754544600,1.1671,1.16763,1.16686,1.16752
1754546400,1.16752,1.16763,1.16683,1.16761
1754548200,1.16761,1.16796,1.16733,1.16761
1754550000,1.16761,1.16802,1.16735,1.16782
1754551800,1.16782,1.16913,1.16756,1.16897
1754553600,1.16897,1.16988,1.16758,1.16779
1754555400,1.16779,1.16882,1.16759,1.16829
1754557200,1.16829,1.16848,1.16772,1.16788
1754559000,1.16788,1.168,1.16707,1.16709
1754560800,1.16709,1.1672,1.16617,1.16626
1754562600,1.16626,1.1671,1.16626,1.16702
1754564400,1.16702,1.16767,1.16512,1.16548
1754566200,1.16548,1.16553,1.16343,1.16446
1754568000,1.16446,1.16566,1.16377,1.16476
1754569800,1.16476,1.16624,1.16475,1.16512
1754571600,1.16512,1.16559,1.1638,1.1654
1754573400,1.1654,1.16586,1.16413,1.16429
1754575200,1.16429,1.16498,1.16182,1.16237
1754577000,1.16237,1.16299,1.16143,1.16243
1754578800,1.16243,1.16344,1.16113,1.16332
1754580600,1.16332,1.16419,1.16322,1.16397
1754582400,1.16397,1.16445,1.16371,1.16433
1754584200,1.16433,1.16441,1.16354,1.1638
1754586000,1.1638,1.16397,1.16323,1.16365
1754587800,1.16365,1.16393,1.16327,1.16332
1754589600,1.16332,1.16372,1.16298,1.1632
1754591400,1.1632,1.16325,1.16215,1.16221
1754593200,1.16221,1.16263,1.16194,1.16263
1754595000,1.16263,1.16567,1.16263,1.16544
1754596800,1.16546,1.16713,1.16545,1.16703
1754598600,1.16704,1.16706,1.16611,1.1663
1754600400,1.16615,1.16698,1.166,1.1662
1754602200,1.1662,1.1665,1.16597,1.16649
1754604000,1.16649,1.16713,1.16642,1.16658
1754605800,1.16658,1.16747,1.16657,1.16724
1754607600,1.16724,1.16782,1.16702,1.16768
1754609400,1.16768,1.16778,1.16746,1.16767
1754611200,1.16767,1.16794,1.16688,1.16701
1754613000,1.16701,1.16736,1.16675,1.16726
1754614800,1.16726,1.16738,1.16565,1.16611
1754616600,1.16611,1.16627,1.16554,1.16576
1754618400,1.16576,1.16627,1.16575,1.16615
1754620200,1.16615,1.16651,1.16599,1.16608
1754622000,1.16608,1.16614,1.16553,1.16591
1754623800,1.16591,1.166,1.16566,1.16598
1754625600,1.16598,1.16635,1.16588,1.16593
1754627400,1.16593,1.16606,1.16578,1.16585
1754629200,1.16585,1.166,1.16436,1.16443
1754631000,1.16443,1.16457,1.16391,1.16412
1754632800,1.16412,1.16498,1.1641,1.16474
1754634600,1.16474,1.16527,1.16454,1.165
1754636400,1.165,1.16581,1.16489,1.16549
1754638200,1.16549,1.16645,1.16545,1.16592
1754640000,1.16592,1.16628,1.16511,1.16525
1754641800,1.16525,1.16526,1.16348,1.16372
1754643600,1.16372,1.16438,1.16316,1.1632
1754645400,1.1632,1.1643,1.163,1.16416
1754647200,1.16416,1.16475,1.1633,1.16343
1754649000,1.16343,1.16375,1.16292,1.16358
1754650800,1.16358,1.1647,1.16351,1.16419
1754652600,1.16419,1.16493,1.16409,1.1644
1754654400,1.1644,1.16499,1.16428,1.16498
1754656200,1.16498,1.16536,1.16379,1.1642
1754658000,1.1642,1.1655,1.16416,1.16507
1754659800,1.16507,1.16536,1.16471,1.16489
1754661600,1.16489,1.16628,1.16461,1.16547
1754663400,1.16547,1.16599,1.16493,1.1656
1754665200,1.1656,1.16678,1.16542,1.16641
1754667000,1.16641,1.16671,1.16588,1.166
1754668800,1.166,1.16629,1.16499,1.16533
1754670600,1.16533,1.1658,1.16523,1.16565
1754672400,1.16565,1.16652,1.16539,1.16647
1754674200,1.16647,1.16668,1.16588,1.16591
1754676000,1.16591,1.16627,1.16548,1.16604
1754677800,1.16604,1.16609,1.16481,1.16559
1754679600,1.16559,1.16562,1.16376,1.16419
1754681400,1.16419,1.16444,1.16363,1.16426
1754683200,1.16426,1.16435,1.16384,1.16415
1754685000,1.16415,1.16433,1.16388,1.1641
1754859720,1.1645,1.16483,1.16409,1.16446
1754861520,1.16446,1.16463,1.16416,1.16442
1754863320,1.16442,1.1651,1.16436,1.16452
1754865120,1.16452,1.16479,1.16435,1.16468
1754866920,1.16468,1.16507,1.16444,1.1649
1754868720,1.1649,1.16506,1.1644,1.16443
1754870520,1.16443,1.16486,1.16433,1.16441
1754872320,1.16441,1.16486,1.16421,1.16482
1754874120,1.16482,1.16516,1.16454,1.16511
1754875920,1.16511,1.16639,1.16507,1.16632
1754877720,1.16632,1.16678,1.16632,1.16657
1754879520,1.16657,1.16686,1.16639,1.16658
1754881320,1.16658,1.16755,1.16649,1.16713
1754883120,1.16713,1.16744,1.16688,1.1673
1754884920,1.1673,1.16756,1.16713,1.16719
1754886720,1.16719,1.16749,1.16703,1.16706
1754888520,1.16706,1.16727,1.16682,1.16695
1754890320,1.16695,1.16714,1.16676,1.16713
1754892120,1.16713,1.16739,1.16665,1.16666
1754893920,1.16666,1.16682,1.16586,1.16593
1754895720,1.16593,1.16618,1.16522,1.16527
1754897520,1.16527,1.16538,1.1646,1.16482
1754899320,1.16482,1.1656,1.16442,1.16559
1754901120,1.16559,1.16603,1.16537,1.16567
1754902920,1.16567,1.16582,1.16412,1.16438
1754904720,1.16438,1.16446,1.16386,1.16423
1754906520,1.16423,1.16478,1.16418,1.16438
1754908320,1.16438,1.16478,1.16407,1.16442
1754910120,1.16442,1.16459,1.16325,1.16367
1754911920,1.16367,1.16369,1.16233,1.1626
1754913720,1.1626,1.16275,1.16143,1.16204
1754915520,1.16204,1.16228,1.16158,1.16193
1754917320,1.16193,1.16236,1.16161,1.16209
1754919120,1.16209,1.16276,1.16143,1.16163
1754920920,1.16163,1.16184,1.15986,1.15996
1754922720,1.15996,1.16017,1.15906,1.15993
1754924520,1.15993,1.1604,1.15903,1.15995
1754926320,1.15995,1.16084,1.15986,1.16068
1754928120,1.16068,1.16119,1.16057,1.16086
1754929920,1.16086,1.16087,1.16021,1.16074
1754931720,1.16074,1.16075,1.15988,1.16071
1754933520,1.16071,1.16123,1.16057,1.16111
1754935320,1.16111,1.16142,1.16072,1.1612
1754937120,1.1612,1.16137,1.16097,1.16124
1754938920,1.16124,1.16127,1.16037,1.16059
1754940720,1.16059,1.16063,1.16021,1.16045
1754942520,1.16045,1.16175,1.16045,1.1617
1754944320,1.1617,1.16196,1.16145,1.16147
1754946000,1.16083,1.1614,1.16069,1.16118
1754947800,1.16124,1.16146,1.16116,1.1614
1754949600,1.16158,1.16183,1.16127,1.16133
1754951400,1.16133,1.16134,1.16102,1.16128
1754953200,1.16128,1.16161,1.16125,1.16158
1754955000,1.16158,1.16176,1.1614,1.16162
1754956800,1.16162,1.16199,1.1612,1.16151
1754958600,1.16151,1.16189,1.16141,1.16154
1754960400,1.16154,1.16204,1.16145,1.1616
1754962200,1.1616,1.16254,1.1616,1.16194
1754964000,1.16194,1.16255,1.16177,1.16215
1754965800,1.16215,1.16241,1.16212,1.16228
1754967600,1.16228,1.16243,1.16199,1.16206
1754969400,1.16206,1.16226,1.16186,1.16208
1754971200,1.16208,1.16215,1.16178,1.16198
1754973000,1.16198,1.16278,1.16157,1.16275
1754974800,1.16275,1.1629,1.1618,1.16189
1754976600,1.16189,1.16209,1.16135,1.16141
1754978400,1.16141,1.16184,1.16099,1.16115
1754980200,1.16115,1.16181,1.16083,1.16094
1754982000,1.16094,1.16178,1.16082,1.16178
1754983800,1.16178,1.16238,1.16165,1.16202
1754985600,1.16202,1.16224,1.16156,1.16206
1754987400,1.16206,1.16207,1.1612,1.16148
1754989200,1.16148,1.16187,1.16064,1.16064
1754991000,1.16064,1.16079,1.16006,1.16064
1754992800,1.16064,1.1613,1.16058,1.16093
1754994600,1.16093,1.16118,1.16072,1.16104
1754996400,1.16104,1.16111,1.16028,1.1606
1754998200,1.1606,1.16067,1.15988,1.16054
1755000000,1.16054,1.16109,1.16012,1.16021
1755001800,1.16021,1.16561,1.16018,1.16423
1755003600,1.16423,1.16423,1.1621,1.16231
1755005400,1.16231,1.16681,1.16173,1.16525
1755007200,1.16525,1.16609,1.16419,1.16534
1755009000,1.16534,1.16626,1.16501,1.16579
1755010800,1.16579,1.16888,1.16563,1.1685
1755012600,1.1685,1.16971,1.16711,1.16724
1755014400,1.16724,1.16806,1.16657,1.16795
1755016200,1.16795,1.16858,1.16757,1.168
1755018000,1.168,1.16803,1.16711,1.16776
1755019800,1.16776,1.16806,1.16727,1.16733
1755021600,1.16733,1.16787,1.16662,1.16673
1755023400,1.16673,1.16695,1.16648,1.16687
1755025200,1.16687,1.1673,1.16647,1.16728
1755027000,1.16728,1.16756,1.16709,1.16745
1755028800,1.16745,1.16766,1.16725,1.1675
1755030600,1.1675,1.1677,1.16716,1.16729
1755032400,1.16713,1.16746,1.16699,1.16719
1755034200,1.16719,1.16738,1.1668,1.16735
1755036000,1.16735,1.16768,1.16731,1.16764
1755037800,1.16764,1.16774,1.16743,1.16764
1755039600,1.16764,1.16778,1.16759,1.16768
1755041400,1.1677,1.16792,1.16753,1.16776
1755043200,1.16776,1.16795,1.1671,1.16721
1755045000,1.16721,1.16808,1.16716,1.16798
1755046800,1.16798,1.16863,1.16769,1.1677
1755048600,1.1677,1.16822,1.16764,1.16773
1755050400,1.16773,1.16815,1.16707,1.16783
1755052200,1.16783,1.16859,1.16782,1.16819
1755054000,1.16819,1.16851,1.16798,1.16827
1755055800,1.16827,1.16877,1.16824,1.1684
1755057600,1.1684,1.16856,1.16822,1.16832
1755059400,1.16832,1.16861,1.16818,1.16843
1755061200,1.16843,1.16852,1.16817,1.16818
1755063000,1.16818,1.16818,1.16768,1.16794
1755064800,1.16794,1.16896,1.1679,1.16843
1755066600,1.16843,1.16969,1.16834,1.16922
1755068400,1.16922,1.1711,1.1692,1.17069
1755070200,1.17069,1.17127,1.17059,1.17081
1755072000,1.17081,1.17205,1.17071,1.1717
1755073800,1.1717,1.17199,1.17123,1.17142
1755075600,1.17142,1.17295,1.17142,1.17274
1755077400,1.17274,1.17302,1.17252,1.17293
1755079200,1.17293,1.17301,1.17206,1.1722
1755081000,1.1722,1.17241,1.17164,1.17166
1755082800,1.17166,1.17166,1.1708,1.17123
1755084600,1.17123,1.17191,1.17097,1.17191
1755086400,1.17191,1.17216,1.17108,1.17147
1755088200,1.17147,1.1716,1.16975,1.16991
1755090000,1.16991,1.17036,1.16932,1.17018
1755091800,1.17018,1.17072,1.16981,1.17047
1755093600,1.17047,1.17216,1.17027,1.17209
1755095400,1.17209,1.17235,1.17109,1.172
1755097200,1.172,1.172,1.17094,1.17161
1755099000,1.17161,1.17226,1.17086,1.17138
1755100800,1.17138,1.17148,1.17085,1.17135
1755102600,1.17135,1.17151,1.17067,1.1707
1755104400,1.1707,1.17108,1.17044,1.17084
1755106200,1.17084,1.171,1.17029,1.17043
1755108000,1.17043,1.17047,1.16964,1.16987
1755109800,1.16987,1.17021,1.16961,1.17004
1755111600,1.17004,1.17041,1.16976,1.1701
1755113400,1.1701,1.17014,1.16976,1.16994
1755115200,1.16994,1.17054,1.16992,1.17045
1755117000,1.17044,1.1707,1.17032,1.17053
1755118800,1.17046,1.17046,1.16988,1.17037
1755120600,1.17037,1.17069,1.17018,1.17045
1755122400,1.17045,1.17065,1.17043,1.17052
1755124200,1.17052,1.17082,1.17052,1.17081
1755126000,1.17081,1.17108,1.17075,1.17107
1755127800,1.17107,1.17125,1.17098,1.17121
1755129600,1.17121,1.17148,1.17093,1.17122
1755131400,1.17122,1.17143,1.17097,1.17113
1755133200,1.17113,1.1715,1.171,1.17135
1755135000,1.17135,1.17147,1.17093,1.1713
1755136800,1.1713,1.1713,1.17048,1.17052
1755138600,1.17052,1.17052,1.16993,1.17049
1755140400,1.17049,1.17053,1.16999,1.17024
1755142200,1.17024,1.17052,1.17012,1.17035
1755144000,1.17035,1.17067,1.17018,1.17041
1755145800,1.17041,1.17055,1.1703,1.17039
1755147600,1.17039,1.17041,1.16991,1.16998
1755149400,1.16998,1.17036,1.16973,1.17015
1755151200,1.17015,1.17064,1.16968,1.17035
1755153000,1.17035,1.17041,1.16851,1.16854
1755154800,1.16854,1.16928,1.16787,1.16818
1755156600,1.16818,1.16858,1.1678,1.168
1755158400,1.168,1.16852,1.16731,1.16842
1755160200,1.16842,1.16846,1.16681,1.16685
1755162000,1.16685,1.16865,1.16685,1.1686
1755163800,1.1686,1.1687,1.16806,1.1682
1755165600,1.1682,1.16957,1.16815,1.16953
1755167400,1.16953,1.16974,1.16894,1.16953
1755169200,1.16953,1.16964,1.1683,1.1686
1755171000,1.1686,1.16927,1.16838,1.16884
1755172800,1.16887,1.16924,1.16807,1.16808
1755174600,1.16808,1.16836,1.16495,1.1664
1755176400,1.1664,1.16713,1.1653,1.1653
1755178200,1.1653,1.16599,1.16494,1.16503
1755180000,1.16503,1.16641,1.16379,1.16632
1755181800,1.16632,1.16664,1.16565,1.16608
1755183600,1.16608,1.16621,1.16476,1.16506
1755185400,1.16506,1.1653,1.16378,1.16431
1755187200,1.16431,1.16453,1.16315,1.16384
1755189000,1.16384,1.16408,1.16312,1.16343
1755190800,1.16343,1.16437,1.16343,1.164
1755192600,1.164,1.16403,1.16315,1.16368
1755194400,1.16368,1.16413,1.16332,1.16413
1755196200,1.16413,1.16424,1.16374,1.16414
1755198000,1.16414,1.16474,1.16414,1.16468
1755199800,1.16468,1.16505,1.16457,1.16482
1755201600,1.16482,1.16503,1.16466,1.16475
1755203400,1.16473,1.16495,1.16448,1.16467
1755205200,1.16474,1.1649,1.16471,1.16489
1755207000,1.16489,1.16503,1.16472,1.16497
1755208800,1.16501,1.16529,1.16493,1.16501
1755210600,1.16501,1.1651,1.16483,1.16499
1755212400,1.16499,1.16501,1.1646,1.16481
1755214200,1.16482,1.1653,1.16478,1.16508
1755216000,1.16508,1.16526,1.1647,1.16489
1755217800,1.16489,1.16532,1.16476,1.16521
1755219600,1.16521,1.16548,1.16485,1.16536
1755221400,1.16536,1.16581,1.16507,1.16531
1755223200,1.16531,1.16573,1.16499,1.16513
1755225000,1.16513,1.16578,1.16507,1.16568
1755226800,1.16568,1.16608,1.16567,1.166
1755228600,1.166,1.16645,1.16594,1.16602
1755230400,1.16602,1.16623,1.16594,1.16606
1755232200,1.16606,1.16636,1.16592,1.16629
1755234000,1.16629,1.16642,1.16615,1.16634
1755235800,1.16634,1.16712,1.16622,1.16711
1755237600,1.16711,1.16742,1.16654,1.1667
1755239400,1.1667,1.16747,1.1667,1.16718
1755241200,1.16718,1.16808,1.16718,1.16772
1755243000,1.16772,1.16841,1.1675,1.16827
1755244800,1.16827,1.1685,1.1677,1.16789
1755246600,1.16789,1.16839,1.16768,1.16823
1755248400,1.16823,1.16888,1.16804,1.16872
1755250200,1.16872,1.16898,1.16838,1.16875
1755252000,1.16875,1.16914,1.16838,1.16838
1755253800,1.16838,1.16874,1.16808,1.16861
1755255600,1.16861,1.16918,1.16853,1.16883
1755257400,1.16883,1.16906,1.16817,1.16877
1755259200,1.16877,1.16925,1.16842,1.16843
1755261000,1.16843,1.16999,1.16737,1.1694
1755262800,1.1694,1.17016,1.1682,1.16913
1755264600,1.16913,1.17083,1.16881,1.17012
1755266400,1.17012,1.1715,1.17001,1.17102
1755268200,1.17102,1.17152,1.17056,1.17117
1755270000,1.17117,1.1715,1.17033,1.17118
1755271800,1.17118,1.17149,1.17058,1.17071
1755273600,1.17071,1.17082,1.17023,1.17035
1755275400,1.17035,1.17044,1.16998,1.1704
1755277200,1.1704,1.17049,1.16995,1.17007
1755279000,1.17007,1.17057,1.16996,1.17042
1755280800,1.17042,1.17066,1.16989,1.1703
1755282600,1.1703,1.17051,1.17012,1.17028
1755284400,1.17028,1.17033,1.17001,1.17013
1755286200,1.17013,1.17035,1.16999,1.17007
1755288000,1.17007,1.17079,1.17007,1.17036
1755289800,1.17036,1.17042,1.16998,1.17006
1755464520,1.17092,1.17109,1.17072,1.17101
1755466320,1.17098,1.1716,1.17093,1.17104
1755468120,1.17104,1.1713,1.17099,1.17117
1755469920,1.17117,1.17142,1.17107,1.17136
1755471720,1.17136,1.17142,1.17041,1.17062
1755473520,1.17062,1.17078,1.1704,1.17059
1755475320,1.17059,1.17106,1.1703,1.17091
1755477120,1.17091,1.17092,1.17004,1.17021
1755478920,1.1702,1.17021,1.16939,1.1694
1755480720,1.1694,1.17048,1.16938,1.17048
1755482520,1.17048,1.17053,1.16984,1.17008
1755484320,1.17008,1.17037,1.16977,1.17037
1755486120,1.17037,1.17044,1.16999,1.17044
1755487920,1.17044,1.17074,1.17007,1.17071
1755489720,1.17071,1.17073,1.17028,1.17058
1755491520,1.17058,1.17103,1.17052,1.17077
1755493320,1.17077,1.1709,1.17033,1.17034
1755495120,1.17034,1.17079,1.17015,1.17074
1755496920,1.17074,1.17075,1.16956,1.16974
1755498720,1.16974,1.17004,1.16938,1.16955
1755500520,1.16955,1.17035,1.16928,1.17019
1755502320,1.17019,1.1702,1.16758,1.16765
1755504120,1.16765,1.16859,1.16712,1.16859
1755505920,1.16859,1.16874,1.16807,1.16827
1755507720,1.16827,1.1686,1.16773,1.16823
1755509520,1.16823,1.16823,1.16733,1.16797
1755511320,1.16797,1.16818,1.16775,1.16782
1755513120,1.16782,1.16829,1.1678,1.16824
1755514920,1.16824,1.16884,1.16824,1.16828
1755516720,1.16828,1.16857,1.16719,1.16764
1755518520,1.16764,1.16793,1.16714,1.16751
1755520320,1.16751,1.16776,1.16664,1.16733
1755522120,1.16733,1.16765,1.16698,1.16749
1755523920,1.16749,1.16782,1.1671,1.16761
1755525720,1.16761,1.16847,1.1673,1.16737
1755527520,1.16737,1.16747,1.16605,1.16648
1755529320,1.16648,1.1671,1.16608,1.1668
1755531120,1.1668,1.16747,1.16627,1.16643
1755532920,1.16643,1.1667,1.16616,1.16657
1755534720,1.16657,1.16675,1.16561,1.1661
1755536520,1.1661,1.16667,1.16569,1.16648
1755538320,1.16647,1.16667,1.16617,1.16635
1755540120,1.16635,1.16679,1.1663,1.16666
1755541920,1.16666,1.16668,1.16585,1.1662
1755543720,1.1662,1.16706,1.16619,1.16702
1755545520,1.16702,1.16705,1.16663,1.16688
1755547320,1.16688,1.16692,1.1665,1.1667
1755549120,1.1667,1.16681,1.16596,1.16599
1755550800,1.16584,1.16609,1.16581,1.16599
1755552600,1.16599,1.16609,1.16588,1.16609
1755554400,1.16609,1.16748,1.16601,1.16683
1755556200,1.16683,1.16701,1.16661,1.16695
1755558000,1.16695,1.16696,1.16626,1.16648
1755559800,1.16648,1.16689,1.16623,1.16681
1755561600,1.16681,1.16702,1.1664,1.16662
1755563400,1.16662,1.16663,1.1656,1.16586
1755565200,1.16586,1.16624,1.16431,1.16435
1755567000,1.16435,1.16531,1.16392,1.16494
1755568800,1.16494,1.1656,1.16472,1.16527
1755570600,1.16527,1.16544,1.16512,1.16529
1755572400,1.16529,1.16572,1.16505,1.16568
1755574200,1.16568,1.16589,1.16544,1.16551
1755576000,1.16551,1.16598,1.16537,1.16573
1755577800,1.16573,1.16618,1.16567,1.16607
1755579600,1.16607,1.16659,1.16607,1.16654
1755581400,1.16654,1.16657,1.16541,1.16554
1755583200,1.16554,1.16608,1.16512,1.16591
1755585000,1.16591,1.16747,1.16591,1.16744
1755586800,1.16744,1.16814,1.16736,1.16767
1755588600,1.16767,1.16843,1.16756,1.16836
1755590400,1.16836,1.16844,1.16748,1.16788
1755592200,1.16788,1.16788,1.16718,1.16752
1755594000,1.16752,1.16777,1.16727,1.16758
1755595800,1.16758,1.16822,1.16744,1.16803
1755597600,1.16803,1.16921,1.16791,1.16908
1755599400,1.16908,1.16913,1.16841,1.16887
1755601200,1.16887,1.16928,1.16828,1.16828
1755603000,1.16828,1.16864,1.16803,1.16855
1755604800,1.16855,1.16879,1.16791,1.16815
1755606600,1.16815,1.16822,1.16733,1.16757
1755608400,1.16757,1.16784,1.16683,1.16744
1755610200,1.16744,1.16778,1.16708,1.16762
1755612000,1.16762,1.16774,1.16658,1.16692
1755613800,1.16692,1.16735,1.16641,1.16721
1755615600,1.16721,1.16753,1.16659,1.16701
1755617400,1.16701,1.16704,1.16577,1.16588
1755619200,1.16588,1.16631,1.16551,1.16553
1755621000,1.16553,1.16611,1.16546,1.16565
1755622800,1.16565,1.16608,1.16546,1.16567
1755624600,1.16567,1.16589,1.16531,1.16549
1755626400,1.16549,1.1655,1.16484,1.16503
1755628200,1.16503,1.16504,1.16425,1.16472
1755630000,1.16472,1.16481,1.16428,1.16474
1755631800,1.16474,1.16477,1.16456,1.16464
1755633600,1.16465,1.16477,1.16447,1.16458
1755635400,1.16458,1.1648,1.16447,1.16457
